areaCode,areaName,areaType,date,cumAdmissions,hospitalCases
E40000005,South East,nhsRegion,2020-08-05,14077,106
E40000005,South East,nhsRegion,2020-08-04,14065,111
E40000005,South East,nhsRegion,2020-08-03,14056,122
E40000005,South East,nhsRegion,2020-08-02,14052,122
E40000005,South East,nhsRegion,2020-08-01,14047,123
E40000005,South East,nhsRegion,2020-07-31,14033,132
E40000005,South East,nhsRegion,2020-07-30,14023,136
E40000005,South East,nhsRegion,2020-07-29,14015,141
E40000005,South East,nhsRegion,2020-07-28,14006,135
E40000005,South East,nhsRegion,2020-07-27,13994,118
E40000005,South East,nhsRegion,2020-07-26,13981,141
E40000005,South East,nhsRegion,2020-07-25,13972,143
E40000005,South East,nhsRegion,2020-07-24,13965,157
E40000005,South East,nhsRegion,2020-07-23,13951,167
E40000005,South East,nhsRegion,2020-07-22,13939,179
E40000005,South East,nhsRegion,2020-07-21,13928,193
E40000005,South East,nhsRegion,2020-07-20,13921,200
E40000005,South East,nhsRegion,2020-07-19,13913,198
E40000005,South East,nhsRegion,2020-07-18,13900,194
E40000005,South East,nhsRegion,2020-07-17,13889,203
E40000005,South East,nhsRegion,2020-07-16,13877,201
E40000005,South East,nhsRegion,2020-07-15,13862,215
E40000005,South East,nhsRegion,2020-07-14,13847,215
E40000005,South East,nhsRegion,2020-07-13,13832,222
E40000005,South East,nhsRegion,2020-07-12,13807,222
E40000005,South East,nhsRegion,2020-07-11,13799,227
E40000005,South East,nhsRegion,2020-07-10,13785,235
E40000005,South East,nhsRegion,2020-07-09,13769,244
E40000005,South East,nhsRegion,2020-07-08,13744,242
E40000005,South East,nhsRegion,2020-07-07,13725,252
E40000005,South East,nhsRegion,2020-07-06,13702,251
E40000005,South East,nhsRegion,2020-07-05,13683,253
E40000005,South East,nhsRegion,2020-07-04,13668,256
E40000005,South East,nhsRegion,2020-07-03,13647,279
E40000005,South East,nhsRegion,2020-07-02,13628,279
E40000005,South East,nhsRegion,2020-07-01,13608,273
E40000005,South East,nhsRegion,2020-06-30,13581,282
E40000005,South East,nhsRegion,2020-06-29,13550,309
E40000005,South East,nhsRegion,2020-06-28,13527,297
E40000005,South East,nhsRegion,2020-06-27,13503,303
E40000005,South East,nhsRegion,2020-06-26,13472,286
E40000005,South East,nhsRegion,2020-06-25,13450,342
E40000005,South East,nhsRegion,2020-06-24,13423,338
E40000005,South East,nhsRegion,2020-06-23,13396,370
E40000005,South East,nhsRegion,2020-06-22,13375,381
E40000005,South East,nhsRegion,2020-06-21,13343,395
E40000005,South East,nhsRegion,2020-06-20,13316,373
E40000005,South East,nhsRegion,2020-06-19,13281,430
E40000005,South East,nhsRegion,2020-06-18,13256,431
E40000005,South East,nhsRegion,2020-06-17,13234,467
E40000005,South East,nhsRegion,2020-06-16,13206,474
E40000005,South East,nhsRegion,2020-06-15,13169,476
E40000005,South East,nhsRegion,2020-06-14,13124,489
E40000005,South East,nhsRegion,2020-06-13,13078,480
E40000005,South East,nhsRegion,2020-06-12,13050,511
E40000005,South East,nhsRegion,2020-06-11,13022,539
E40000005,South East,nhsRegion,2020-06-10,12995,556
E40000005,South East,nhsRegion,2020-06-09,12972,574
E40000005,South East,nhsRegion,2020-06-08,12933,605
E40000005,South East,nhsRegion,2020-06-07,12895,604
E40000005,South East,nhsRegion,2020-06-06,12852,634
E40000005,South East,nhsRegion,2020-06-05,12803,648
E40000005,South East,nhsRegion,2020-06-04,12761,671
E40000005,South East,nhsRegion,2020-06-03,12705,689
E40000005,South East,nhsRegion,2020-06-02,12648,701
E40000005,South East,nhsRegion,2020-06-01,12565,720
E40000005,South East,nhsRegion,2020-05-31,12509,700
E40000005,South East,nhsRegion,2020-05-30,12463,694
E40000005,South East,nhsRegion,2020-05-29,12389,753
E40000005,South East,nhsRegion,2020-05-28,12324,765
E40000005,South East,nhsRegion,2020-05-27,12245,821
E40000005,South East,nhsRegion,2020-05-26,12173,851
E40000005,South East,nhsRegion,2020-05-25,12099,826
E40000005,South East,nhsRegion,2020-05-24,12017,880
E40000005,South East,nhsRegion,2020-05-23,11939,851
E40000005,South East,nhsRegion,2020-05-22,11880,924
E40000005,South East,nhsRegion,2020-05-21,11802,907
E40000005,South East,nhsRegion,2020-05-20,11714,903
E40000005,South East,nhsRegion,2020-05-19,11607,940
E40000005,South East,nhsRegion,2020-05-18,11511,959
E40000005,South East,nhsRegion,2020-05-17,11407,966
E40000005,South East,nhsRegion,2020-05-16,11313,982
E40000005,South East,nhsRegion,2020-05-15,11242,1073
E40000005,South East,nhsRegion,2020-05-14,11157,1092
E40000005,South East,nhsRegion,2020-05-13,11044,1126
E40000005,South East,nhsRegion,2020-05-12,10945,1168
E40000005,South East,nhsRegion,2020-05-11,10836,1196
E40000005,South East,nhsRegion,2020-05-10,10723,1181
E40000005,South East,nhsRegion,2020-05-09,10584,1206
E40000005,South East,nhsRegion,2020-05-08,10488,1279
E40000005,South East,nhsRegion,2020-05-07,10397,1351
E40000005,South East,nhsRegion,2020-05-06,10290,1421
E40000005,South East,nhsRegion,2020-05-05,10163,1499
E40000005,South East,nhsRegion,2020-05-04,10052,1553
E40000005,South East,nhsRegion,2020-05-03,9931,1523
E40000005,South East,nhsRegion,2020-05-02,9794,1544
E40000005,South East,nhsRegion,2020-05-01,9652,1648
E40000005,South East,nhsRegion,2020-04-30,9498,1655
E40000005,South East,nhsRegion,2020-04-29,9334,1657
E40000005,South East,nhsRegion,2020-04-28,9138,1791
E40000005,South East,nhsRegion,2020-04-27,8985,1831
E40000005,South East,nhsRegion,2020-04-26,8786,1775
E40000005,South East,nhsRegion,2020-04-25,8604,1849
E40000005,South East,nhsRegion,2020-04-24,8436,1909
E40000005,South East,nhsRegion,2020-04-23,8201,2034
E40000005,South East,nhsRegion,2020-04-22,8020,2164
E40000005,South East,nhsRegion,2020-04-21,7818,2185
E40000005,South East,nhsRegion,2020-04-20,7620,2261
E40000005,South East,nhsRegion,2020-04-19,7393,2278
E40000005,South East,nhsRegion,2020-04-18,7194,2250
E40000005,South East,nhsRegion,2020-04-17,7014,2205
E40000005,South East,nhsRegion,2020-04-16,6754,2245
E40000005,South East,nhsRegion,2020-04-15,6428,2262
E40000005,South East,nhsRegion,2020-04-14,6200,2347
E40000005,South East,nhsRegion,2020-04-13,6015,2346
E40000005,South East,nhsRegion,2020-04-12,5788,2342
E40000005,South East,nhsRegion,2020-04-11,5560,2285
E40000005,South East,nhsRegion,2020-04-10,5325,2297
E40000005,South East,nhsRegion,2020-04-09,5056,2174
E40000005,South East,nhsRegion,2020-04-08,4770,2290
E40000005,South East,nhsRegion,2020-04-07,4521,2280
E40000005,South East,nhsRegion,2020-04-06,4168,2055
E40000005,South East,nhsRegion,2020-04-05,3842,2037
E40000005,South East,nhsRegion,2020-04-04,3565,1848
E40000005,South East,nhsRegion,2020-04-03,3217,1683
E40000005,South East,nhsRegion,2020-04-02,2885,1715
E40000005,South East,nhsRegion,2020-04-01,2563,1461
E40000005,South East,nhsRegion,2020-03-31,2259,1535
E40000005,South East,nhsRegion,2020-03-30,1964,1284
E40000005,South East,nhsRegion,2020-03-29,1647,1076
E40000005,South East,nhsRegion,2020-03-28,1374,861
E40000005,South East,nhsRegion,2020-03-27,1124,800
E40000005,South East,nhsRegion,2020-03-26,894,654
E40000005,South East,nhsRegion,2020-03-25,756,610
E40000005,South East,nhsRegion,2020-03-24,615,506
E40000005,South East,nhsRegion,2020-03-23,492,480
E40000005,South East,nhsRegion,2020-03-22,378,439
E40000005,South East,nhsRegion,2020-03-21,284,332
E40000005,South East,nhsRegion,2020-03-20,193,188
E40000005,South East,nhsRegion,2020-03-19,103,
E40000006,South West,nhsRegion,2022-07-13,,1215
E40000006,South West,nhsRegion,2022-07-12,,1229
E40000006,South West,nhsRegion,2022-07-11,65498,1181
E40000006,South West,nhsRegion,2022-07-10,65290,1131
E40000006,South West,nhsRegion,2022-07-09,65100,1115
E40000006,South West,nhsRegion,2022-07-08,64946,1107
E40000006,South West,nhsRegion,2022-07-07,64800,1092
E40000006,South West,nhsRegion,2022-07-06,64620,1024
E40000006,South West,nhsRegion,2022-07-05,64430,956
E40000006,South West,nhsRegion,2022-07-04,64257,875
E40000006,South West,nhsRegion,2022-07-03,64043,808
E40000006,South West,nhsRegion,2022-07-02,63854,766
E40000006,South West,nhsRegion,2022-07-01,63694,733
E40000006,South West,nhsRegion,2022-06-30,63558,671
E40000006,South West,nhsRegion,2022-06-29,63407,637
E40000006,South West,nhsRegion,2022-06-28,63239,564
E40000006,South West,nhsRegion,2022-06-27,63098,545
E40000006,South West,nhsRegion,2022-06-26,62939,540
E40000006,South West,nhsRegion,2022-06-25,62823,494
E40000006,South West,nhsRegion,2022-06-24,62746,502
E40000006,South West,nhsRegion,2022-06-23,62656,477
E40000006,South West,nhsRegion,2022-06-22,62572,464
E40000006,South West,nhsRegion,2022-06-21,62465,438
E40000006,South West,nhsRegion,2022-06-20,62360,428
E40000006,South West,nhsRegion,2022-06-19,62273,415
E40000006,South West,nhsRegion,2022-06-18,62198,404
E40000006,South West,nhsRegion,2022-06-17,62153,375
E40000006,South West,nhsRegion,2022-06-16,62081,361
E40000006,South West,nhsRegion,2022-06-15,61993,358
E40000006,South West,nhsRegion,2022-06-14,61914,357
E40000006,South West,nhsRegion,2022-06-13,61850,334
E40000006,South West,nhsRegion,2022-06-12,61778,313
E40000006,South West,nhsRegion,2022-06-11,61697,310
E40000006,South West,nhsRegion,2022-06-10,61643,318
E40000006,South West,nhsRegion,2022-06-09,61587,300
E40000006,South West,nhsRegion,2022-06-08,61533,303
E40000006,South West,nhsRegion,2022-06-07,61463,288
E40000006,South West,nhsRegion,2022-06-06,61409,297
E40000006,South West,nhsRegion,2022-06-05,61351,280
E40000006,South West,nhsRegion,2022-06-04,61310,281
E40000006,South West,nhsRegion,2022-06-03,61276,280
E40000006,South West,nhsRegion,2022-06-02,61242,268
E40000006,South West,nhsRegion,2022-06-01,61203,259
E40000006,South West,nhsRegion,2022-05-31,61148,265
E40000006,South West,nhsRegion,2022-05-30,61088,270
E40000006,South West,nhsRegion,2022-05-29,61045,251
E40000006,South West,nhsRegion,2022-05-28,61002,248
E40000006,South West,nhsRegion,2022-05-27,60956,272
E40000006,South West,nhsRegion,2022-05-26,60924,264
E40000006,South West,nhsRegion,2022-05-25,60875,268
E40000006,South West,nhsRegion,2022-05-24,60820,261
E40000006,South West,nhsRegion,2022-05-23,60775,300
E40000006,South West,nhsRegion,2022-05-22,60725,325
E40000006,South West,nhsRegion,2022-05-21,60682,322
E40000006,South West,nhsRegion,2022-05-20,60632,335
E40000006,South West,nhsRegion,2022-05-19,60573,332
E40000006,South West,nhsRegion,2022-05-18,60505,345
E40000006,South West,nhsRegion,2022-05-17,60449,341
E40000006,South West,nhsRegion,2022-05-16,60383,364
E40000006,South West,nhsRegion,2022-05-15,60318,373
E40000006,South West,nhsRegion,2022-05-14,60243,361
E40000006,South West,nhsRegion,2022-05-13,60201,397
E40000006,South West,nhsRegion,2022-05-12,60136,434
E40000006,South West,nhsRegion,2022-05-11,60059,439
E40000006,South West,nhsRegion,2022-05-10,60004,470
E40000006,South West,nhsRegion,2022-05-09,59919,523
E40000006,South West,nhsRegion,2022-05-08,59833,546
E40000006,South West,nhsRegion,2022-05-07,59773,555
E40000006,South West,nhsRegion,2022-05-06,59725,584
E40000006,South West,nhsRegion,2022-05-05,59650,631
E40000006,South West,nhsRegion,2022-05-04,59573,659
E40000006,South West,nhsRegion,2022-05-03,59471,700
E40000006,South West,nhsRegion,2022-05-02,59353,694
E40000006,South West,nhsRegion,2022-05-01,59267,697
E40000006,South West,nhsRegion,2022-04-30,59187,737
E40000006,South West,nhsRegion,2022-04-29,59109,770
E40000006,South West,nhsRegion,2022-04-28,59024,828
E40000006,South West,nhsRegion,2022-04-27,58922,868
E40000006,South West,nhsRegion,2022-04-26,58795,910
E40000006,South West,nhsRegion,2022-04-25,58682,1010
E40000006,South West,nhsRegion,2022-04-24,58564,993
E40000006,South West,nhsRegion,2022-04-23,58447,993
E40000006,South West,nhsRegion,2022-04-22,58317,1076
E40000006,South West,nhsRegion,2022-04-21,58183,1080
E40000006,South West,nhsRegion,2022-04-20,58037,1208
E40000006,South West,nhsRegion,2022-04-19,57868,1312
E40000006,South West,nhsRegion,2022-04-18,57727,1262
E40000006,South West,nhsRegion,2022-04-17,57557,1271
E40000006,South West,nhsRegion,2022-04-16,57390,1276
E40000006,South West,nhsRegion,2022-04-15,57227,1259
E40000006,South West,nhsRegion,2022-04-14,57063,1321
E40000006,South West,nhsRegion,2022-04-13,56873,1351
E40000006,South West,nhsRegion,2022-04-12,56655,1404
E40000006,South West,nhsRegion,2022-04-11,56416,1419
E40000006,South West,nhsRegion,2022-04-10,56192,1388
E40000006,South West,nhsRegion,2022-04-09,55969,1355
E40000006,South West,nhsRegion,2022-04-08,55768,1396
E40000006,South West,nhsRegion,2022-04-07,55554,1446
E40000006,South West,nhsRegion,2022-04-06,55311,1427
E40000006,South West,nhsRegion,2022-04-05,55045,1462
E40000006,South West,nhsRegion,2022-04-04,54824,1536
E40000006,South West,nhsRegion,2022-04-03,54584,1580
E40000006,South West,nhsRegion,2022-04-02,54354,1603
E40000006,South West,nhsRegion,2022-04-01,54153,1649
E40000006,South West,nhsRegion,2022-03-31,53908,1671
E40000006,South West,nhsRegion,2022-03-30,53678,1691
E40000006,South West,nhsRegion,2022-03-29,53415,1662
E40000006,South West,nhsRegion,2022-03-28,53170,1644
E40000006,South West,nhsRegion,2022-03-27,52862,1582
E40000006,South West,nhsRegion,2022-03-26,52609,1520
E40000006,South West,nhsRegion,2022-03-25,52375,1495
E40000006,South West,nhsRegion,2022-03-24,52142,1442
E40000006,South West,nhsRegion,2022-03-23,51853,1402
E40000006,South West,nhsRegion,2022-03-22,51568,1353
E40000006,South West,nhsRegion,2022-03-21,51307,1365
E40000006,South West,nhsRegion,2022-03-20,51043,1218
E40000006,South West,nhsRegion,2022-03-19,50829,1181
E40000006,South West,nhsRegion,2022-03-18,50580,1166
E40000006,South West,nhsRegion,2022-03-17,50357,1165
E40000006,South West,nhsRegion,2022-03-16,50123,1066
E40000006,South West,nhsRegion,2022-03-15,49848,1114
E40000006,South West,nhsRegion,2022-03-14,49564,1081
E40000006,South West,nhsRegion,2022-03-13,49368,1018
E40000006,South West,nhsRegion,2022-03-12,49135,966
E40000006,South West,nhsRegion,2022-03-11,48945,961
E40000006,South West,nhsRegion,2022-03-10,48757,918
E40000006,South West,nhsRegion,2022-03-09,48580,923
E40000006,South West,nhsRegion,2022-03-08,48390,923
E40000006,South West,nhsRegion,2022-03-07,48179,905
E40000006,South West,nhsRegion,2022-03-06,47969,849
E40000006,South West,nhsRegion,2022-03-05,47834,815
E40000006,South West,nhsRegion,2022-03-04,47658,805
E40000006,South West,nhsRegion,2022-03-03,47508,767
E40000006,South West,nhsRegion,2022-03-02,47341,749
E40000006,South West,nhsRegion,2022-03-01,47184,726
E40000006,South West,nhsRegion,2022-02-28,47035,746
E40000006,South West,nhsRegion,2022-02-27,46882,728
E40000006,South West,nhsRegion,2022-02-26,46774,691
E40000006,South West,nhsRegion,2022-02-25,46648,698
E40000006,South West,nhsRegion,2022-02-24,46549,680
E40000006,South West,nhsRegion,2022-02-23,46424,696
E40000006,South West,nhsRegion,2022-02-22,46306,697
E40000006,South West,nhsRegion,2022-02-21,46190,742
E40000006,South West,nhsRegion,2022-02-20,46057,723
E40000006,South West,nhsRegion,2022-02-19,45962,704
E40000006,South West,nhsRegion,2022-02-18,45863,759
E40000006,South West,nhsRegion,2022-02-17,45751,776
E40000006,South West,nhsRegion,2022-02-16,45637,754
E40000006,South West,nhsRegion,2022-02-15,45494,765
E40000006,South West,nhsRegion,2022-02-14,45352,745
E40000006,South West,nhsRegion,2022-02-13,45211,727
E40000006,South West,nhsRegion,2022-02-12,45066,708
E40000006,South West,nhsRegion,2022-02-11,44960,746
E40000006,South West,nhsRegion,2022-02-10,44841,788
E40000006,South West,nhsRegion,2022-02-09,44712,802
E40000006,South West,nhsRegion,2022-02-08,44559,834
E40000006,South West,nhsRegion,2022-02-07,44409,857
E40000006,South West,nhsRegion,2022-02-06,44292,827
E40000006,South West,nhsRegion,2022-02-05,44182,820
E40000006,South West,nhsRegion,2022-02-04,44048,837
E40000006,South West,nhsRegion,2022-02-03,43927,870
E40000006,South West,nhsRegion,2022-02-02,43802,891
E40000006,South West,nhsRegion,2022-02-01,43650,867
E40000006,South West,nhsRegion,2022-01-31,43504,869
E40000006,South West,nhsRegion,2022-01-30,43348,831
E40000006,South West,nhsRegion,2022-01-29,43239,798
E40000006,South West,nhsRegion,2022-01-28,43136,830
E40000006,South West,nhsRegion,2022-01-27,43022,835
E40000006,South West,nhsRegion,2022-01-26,42895,911
E40000006,South West,nhsRegion,2022-01-25,42754,882
E40000006,South West,nhsRegion,2022-01-24,42609,898
E40000006,South West,nhsRegion,2022-01-23,42440,871
E40000006,South West,nhsRegion,2022-01-22,42321,838
E40000006,South West,nhsRegion,2022-01-21,42227,847
E40000006,South West,nhsRegion,2022-01-20,42101,886
E40000006,South West,nhsRegion,2022-01-19,41960,882
E40000006,South West,nhsRegion,2022-01-18,41828,913
E40000006,South West,nhsRegion,2022-01-17,41685,957
E40000006,South West,nhsRegion,2022-01-16,41553,945
E40000006,South West,nhsRegion,2022-01-15,41438,924
E40000006,South West,nhsRegion,2022-01-14,41334,920
E40000006,South West,nhsRegion,2022-01-13,41208,908
E40000006,South West,nhsRegion,2022-01-12,41084,941
E40000006,South West,nhsRegion,2022-01-11,40952,921
E40000006,South West,nhsRegion,2022-01-10,40796,912
E40000006,South West,nhsRegion,2022-01-09,40647,856
E40000006,South West,nhsRegion,2022-01-08,40529,855
E40000006,South West,nhsRegion,2022-01-07,40398,867
E40000006,South West,nhsRegion,2022-01-06,40293,852
E40000006,South West,nhsRegion,2022-01-05,40155,852
E40000006,South West,nhsRegion,2022-01-04,40015,805
E40000006,South West,nhsRegion,2022-01-03,39866,772
E40000006,South West,nhsRegion,2022-01-02,39690,671
E40000006,South West,nhsRegion,2022-01-01,39560,703
E40000006,South West,nhsRegion,2021-12-31,39454,699
E40000006,South West,nhsRegion,2021-12-30,39345,673
E40000006,South West,nhsRegion,2021-12-29,39202,608
E40000006,South West,nhsRegion,2021-12-28,39042,562
E40000006,South West,nhsRegion,2021-12-27,38869,541
E40000006,South West,nhsRegion,2021-12-26,38737,490
E40000006,South West,nhsRegion,2021-12-25,38646,464
E40000006,South West,nhsRegion,2021-12-24,38565,486
E40000006,South West,nhsRegion,2021-12-23,38492,484
E40000006,South West,nhsRegion,2021-12-22,38402,491
E40000006,South West,nhsRegion,2021-12-21,38324,511
E40000006,South West,nhsRegion,2021-12-20,38238,519
E40000006,South West,nhsRegion,2021-12-19,38151,514
E40000006,South West,nhsRegion,2021-12-18,38084,522
E40000006,South West,nhsRegion,2021-12-17,38025,524
E40000006,South West,nhsRegion,2021-12-16,37943,570
E40000006,South West,nhsRegion,2021-12-15,37870,576
E40000006,South West,nhsRegion,2021-12-14,37772,565
